"topic","CS","lbf","pip","coef","name","id","database","accession","sub_category_code","organism","description_brief","top_genes"
"k6","L3","1.599","0.000","-0.162","GO_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT","M12698","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that modulates the frequency, rate or extent of the directed movement of substances between the nucleus and the cytoplasm. [GOC:bf]","Rab23 (3.18) Pkig (2.62) Sfn (-1.636) Mdm2 (1.295) Dmap1 (1.178) Gas6 (-1.083) Pkia (0.964) Ywhae (0.698) Hsp90ab1 (0.67) Fermt1 (-0.592)"
"k6","L3","1.599","0.000","-0.235","GO_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT","M13934","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that activates or increases the frequency, rate or extent of the directed movement of substances between the nucleus and the cytoplasm. [GOC:bf]","Sfn (-1.636) Mdm2 (1.295) Dmap1 (1.178) Gas6 (-1.083) Ywhae (0.698) Hsp90ab1 (0.67) Prkaca (0.566) Cdh1 (0.371) Zc3h12a (0.368) Jak2 (0.232)"
"k6","L3","1.599","0.000","-0.235","GO_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS","M11196","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that modulates the frequency, rate or extent of the directed movement of proteins from the nucleus to the cytoplasm. [GOC:bf]","Sfn (-1.636) Mdm2 (1.295) Gas6 (-1.083) Ywhae (0.698) Prkaca (0.566) Setd2 (0.297) Txn1 (0.122) Bag3 (0.121) Camk1 (0.08) Gsk3b (-0.072)"
"k6","L3","1.599","0.000","-0.315","GO_POSITIVE_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS","M15643","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that activates or increases the frequency, rate or extent of directed movement of proteins from the nucleus into the cytoplasm. [GOC:bf]","Sfn (-1.636) Mdm2 (1.295) Gas6 (-1.083) Ywhae (0.698) Prkaca (0.566) Bag3 (0.121) Camk1 (0.08) Gsk3b (-0.072) Anp32b (0.022) Emd (0.02)"
"k6","L3","1.599","0.000","0.405","GO_NEGATIVE_REGULATION_OF_BONE_REMODELING","M11510","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that stops, prevents, or reduces the frequency, rate or extent of bone remodeling. [GOC:ai]","Calca (6.336) Inpp5d (2.168) Gpr137 (0.783) Gpr137b (-0.108) Csk (-0.064) P2rx7 (0.06) Iapp (0.014) Sfrp1 (0.014) Il6 (-0.011) Cd38 (-0.011)"
"k6","L3","1.599","0.000","-0.472","GO_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS","M13824","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of hormones. [GOC:ai]","Wnt4 (-1.609) Adm (-1.016) Por (-0.938) Atp1a1 (0.245) Egr1 (-0.082) Ppargc1a (0.053) H6pd (-0.041) Bmp2 (0.034) Hif1a (-0.033) Rest (0.022)"
"k6","L3","1.599","0.000","-0.102","GO_GOLGI_VESICLE_TRANSPORT","M18265","MSigDB-C5",NA,"GO:BP","Homo sapiens","The directed movement of substances into, out of or within the Golgi apparatus, mediated by vesicles. [GOC:jid, ISBN:0716731363, PMID:10219233]","Mapk15 (4.648) Cep19 (2.516) Gga1 (2.331) Arl3 (2.142) Kif3a (2.111) Prepl (1.919) Bbs1 (1.663) Kif3b (1.641) Bbs2 (1.603) Spire2 (1.511)"
"k6","L3","1.599","0.001","-0.567","GO_SPERM_CAPACITATION","M11985","MSigDB-C5",NA,"GO:BP","Homo sapiens","A process required for sperm to reach fertilization competence. Sperm undergo an incompletely understood series of morphological and molecular maturational processes, termed capacitation, involving, among other processes, protein tyrosine phosphorylation and increased intracellular calcium. [GOC:jid, ISBN:978-3-642-58301-8, PMID:11820818]","Tcp11 (4.862) Ropn1l (3.025) Prkaca (0.566) Cftr (0.077) Pcsk4 (0.034) Slc26a8 (0.032) Efcab9 (0.02) Abhd2 (-0.017) Cabyr (-0.016) Slc26a6 (-0.014)"
"k6","L3","1.599","0.000","-0.238","GO_POSITIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS","M11511","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that activates or increases the frequency, rate or extent of receptor mediated endocytosis, the uptake of external materials by cells, utilizing receptors to ensure specificity of transport. [GOC:go_curators, GOC:tb]","Cd63 (-3.313) Arrb1 (1.4) Ahi1 (1.398) Ntf3 (-1.252) Hip1r (0.96) Pick1 (0.909) Plcg2 (0.369) Hnrnpk (-0.236) Ap2a1 (0.108) Magi2 (0.083)"
"k6","L3","1.599","0.000","-0.099","GO_ORGANELLE_FISSION","M12565","MSigDB-C5",NA,"GO:BP","Homo sapiens","The creation of two or more organelles by division of one organelle. [GOC:jid]","Chek2 (4.773) Mapk15 (4.648) Nek2 (3.883) Psmc3ip (3.752) Map9 (2.883) Katnb1 (2.85) Rec8 (2.77) 4930550C14Rik (2.504) Tubg2 (2.357) Slf1 (2.259)"
"k6","L3","1.599","0.000","0.352","GO_PARAXIAL_MESODERM_MORPHOGENESIS","M23855","MSigDB-C5",NA,"GO:BP","Homo sapiens","The process in which the anatomical structures of the paraxial mesoderm are generated and organized. [GOC:go_curators]","Wnt11 (5.672) Exoc4 (0.056) Bmpr1a (-0.028) Foxc1 (-0.019) Wnt5a (-0.015) Smad2 (0.009) Wnt3a (-0.004) Lef1 (0.003) Foxc2 (-0.002) Smad3 (0)"
"k6","L3","1.599","0.000","-0.340","GO_NEGATIVE_REGULATION_OF_BEHAVIOR","M13816","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that stops, prevents, or reduces the frequency, rate or extent of behavior, the internally coordinated responses (actions or inactions) of whole living organisms (individuals or groups) to internal or external stimuli. [GOC:jid, GOC:pr]","Arrdc3 (-0.293) Napepld (0.147) Ghrl (0.144) Adora1 (0.052) Ttc21b (0.044) Ada (-0.01) Nmu (-0.009) Cck (0.008) Retn (0.005) Ucn (0.002)"
"k6","L3","1.599","0.000","-0.123","GO_EMBRYONIC_ORGAN_MORPHOGENESIS","M12776","MSigDB-C5",NA,"GO:BP","Homo sapiens","Morphogenesis, during the embryonic phase, of a tissue or tissues that work together to perform a specific function or functions. Morphogenesis is the process in which anatomical structures are generated and organized. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions. [GOC:jid]","Wnt11 (5.672) Ccdc40 (5.017) Ccdc39 (4.477) Ccdc103 (4.475) Wdr19 (4.245) Ift172 (3.765) Ift57 (3.311) Bbs7 (2.986) Cep290 (2.439) Bbs5 (2.428)"
"k6","L3","1.599","0.000","-0.278","GO_EMBRYONIC_DIGESTIVE_TRACT_DEVELOPMENT","M12859","MSigDB-C5",NA,"GO:BP","Homo sapiens","The process whose specific outcome is the progression of the gut over time, from its formation to the mature structure during embryonic development. The gut is the region of the digestive tract extending from the beginning of the intestines to the anus. [GOC:go_curators]","Hnf1b (0.742) Id2 (-0.582) Sct (0.332) Fgf9 (0.126) Tgfb2 (-0.031) Ovol2 (-0.03) Pcsk5 (-0.027) Rbpms2 (0.026) Rarb (-0.023) Pkdcc (-0.018)"
"k6","L3","1.599","0.000","-0.123","GO_EMBRYONIC_ORGAN_DEVELOPMENT","M16163","MSigDB-C5",NA,"GO:BP","Homo sapiens","Development, taking place during the embryonic phase, of a tissue or tissues that work together to perform a specific function or functions. Development pertains to the process whose specific outcome is the progression of a structure over time, from its formation to the mature structure. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions. [GOC:jid]","Wnt11 (5.672) Ccdc40 (5.017) Ccdc39 (4.477) Ccdc103 (4.475) Wdr19 (4.245) Traf3ip1 (4.22) Ift172 (3.765) Ift57 (3.311) Flt3l (3.123) Bbs7 (2.986)"
"k6","L3","1.599","0.000","-0.181","GO_EYE_MORPHOGENESIS","M16960","MSigDB-C5",NA,"GO:BP","Homo sapiens","The process in which the anatomical structures of the eye are generated and organized. [GOC:jid, GOC:mtg_sensu]","Aqp5 (-5.359) Nkd1 (4.534) Ift172 (3.765) Rpgrip1l (2.559) Arl6 (2.546) Cep290 (2.439) Col8a1 (2.425) Ift122 (1.849) Hipk1 (1.75) Bbs4 (1.629)"
"k6","L3","1.599","0.000","-0.228","GO_CAMERA_TYPE_EYE_MORPHOGENESIS","M15968","MSigDB-C5",NA,"GO:BP","Homo sapiens","The process in which the anatomical structures of the eye are generated and organized. The camera-type eye is an organ of sight that receives light through an aperture and focuses it through a lens, projecting it on a photoreceptor field. [GOC:jid, GOC:mtg_sensu]","Aqp5 (-5.359) Ift172 (3.765) Rpgrip1l (2.559) Arl6 (2.546) Col8a1 (2.425) Ift122 (1.849) Hipk1 (1.75) Bbs4 (1.629) Ahi1 (1.398) Prom1 (1.145)"
"k6","L3","1.599","0.000","-0.210","GO_NEURON_FATE_COMMITMENT","M15345","MSigDB-C5",NA,"GO:BP","Homo sapiens","The process in which the developmental fate of a cell becomes restricted such that it will develop into a neuron. [GOC:dph]","Ascl1 (3.979) Dmrt3 (0.924) Id2 (-0.582) Nkx2-1 (-0.472) Foxa1 (-0.369) Six1 (-0.34) Cdc42 (-0.227) Olig3 (0.094) Foxn4 (0.089) Satb2 (0.079)"
"k6","L3","1.599","0.000","-0.127","GO_SKELETAL_SYSTEM_MORPHOGENESIS","M16413","MSigDB-C5",NA,"GO:BP","Homo sapiens","The process in which the anatomical structures of the skeleton are generated and organized. [GOC:dph, GOC:dsf, GOC:jid, GOC:tb]","Wdr19 (4.245) Spef2 (3.539) Rab23 (3.18) Ift80 (2.496) Ift140 (2.225) Fuz (1.758) Poc1a (1.567) Tulp3 (1.525) Col27a1 (1.32) Ryk (1.208)"
"k6","L3","1.599","0.000","-0.323","GO_NEGATIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION","M10523","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that stops, prevents, or reduces the frequency, rate or extent of oligodendrocyte differentiation. [GOC:vp, PMID:15139015]","Id2 (-0.582) Hes1 (-0.433) Dusp10 (-0.23) Ctnnb1 (-0.046) Nf1 (0.03) Tmem98 (0.019) Id4 (-0.016) Daam2 (0.011) Notch1 (-0.005) Dlx1 (0.003)"
"k6","L3","1.599","0.000","-0.337","GO_EPIDERMIS_MORPHOGENESIS","M10383","MSigDB-C5",NA,"GO:BP","Homo sapiens","The process in which the anatomical structures of the epidermis are generated and organized. The epidermis is the outer epithelial layer of an animal, it may be a single layer that produces an extracellular material (e.g. the cuticle of arthropods) or a complex stratified squamous epithelium, as in the case of many vertebrate species. [GOC:jid, UBERON:0001003]","Intu (2.03) Foxq1 (-0.349) Foxe1 (0.182) Atp7a (0.058) Ctnnb1 (-0.046) Smo (-0.037) Plod3 (0.034) Tgfb2 (-0.031) Fst (-0.026) Trp63 (0.026)"
"k6","L3","1.599","0.000","-0.111","GO_GLAND_DEVELOPMENT","M2173","MSigDB-C5",NA,"GO:BP","Homo sapiens","The process whose specific outcome is the progression of a gland over time, from its formation to the mature structure. A gland is an organ specialised for secretion. [GOC:jid]","Wnt11 (5.672) Ccdc40 (5.017) Ccdc39 (4.477) Ascl1 (3.979) Neurl1a (3.902) Serpine2 (3.183) Tg (3.095) Wdr35 (2.999) Lbh (2.569) Rpgrip1l (2.559)"
"k6","L3","1.599","0.000","-0.320","GO_SMOOTH_MUSCLE_TISSUE_DEVELOPMENT","M12415","MSigDB-C5",NA,"GO:BP","Homo sapiens","The process whose specific outcome is the progression of smooth muscle over time, from its formation to the mature structure. [GOC:dph, GOC:jid, GOC:lm]","Srf (1.114) Tiparp (-0.906) Sox9 (-0.385) Six1 (-0.34) Prox1 (0.204) Zfand5 (-0.052) Smo (-0.037) Nf1 (0.03) Col3a1 (-0.024) Foxp2 (0.023)"
"k6","L3","1.599","0.000","-0.211","GO_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE","M16051","MSigDB-C5",NA,"GO:BP","Homo sapiens","The process in which the anatomical structures of branches in an epithelial tube are generated and organized. A tube is a long hollow cylinder. [GOC:dgh, GOC:dph, GOC:jid]","Wnt4 (-1.609) Mks1 (1.601) Cited1 (1.599) Areg (-1.425) Tnc (1.405) Sema3e (1.301) Srf (1.114) Ddr1 (1.095) Hnf1b (0.742) Med1 (0.71)"
"k6","L3","1.599","0.000","-0.319","GO_PIGMENT_GRANULE_MATURATION","M23886","MSigDB-C5",NA,"GO:BP","Homo sapiens","Steps required to form a membrane-bounded organelle into a pigment granule containing pigment. Maturation is a developmental process, independent of morphogenetic (shape) change, that is required for a cell or structure to attain its fully functional state. [GOC:dgh, GOC:jid, GOC:mh]","Cd63 (-3.313) Ap1m1 (1.474) Ap1g1 (0.14) Ap3d1 (0.07) Rab38 (-0.03) Rab32 (-0.024) Bloc1s6 (-0.007) Bloc1s5 (-0.004) Bloc1s3 (0.004) Ankrd27 (-0.002)"
"k6","L3","1.599","0.000","-0.124","GO_MESENCHYMAL_CELL_DIFFERENTIATION","M12556","MSigDB-C5",NA,"GO:BP","Homo sapiens","The process in which a relatively unspecialized cell acquires specialized features of a mesenchymal cell. A mesenchymal cell is a loosely associated cell that is part of the connective tissue in an organism. Mesenchymal cells give rise to more mature connective tissue cell types. [GOC:dph, GOC:jid]","Wnt11 (5.672) Olfm1 (3.705) Fuz (1.758) Tgfbr3 (1.751) Wnt4 (-1.609) Foxa2 (1.53) Sema3e (1.301) Pofut2 (1.075) Smad7 (0.976) Nrtn (0.916)"
"k6","L3","1.599","0.000","-0.291","GO_BRAIN_MORPHOGENESIS","M16971","MSigDB-C5",NA,"GO:BP","Homo sapiens","The process in which the anatomical structures of the brain are generated and organized. The brain is one of the two components of the central nervous system and is the center of thought and emotion. It is responsible for the coordination and control of bodily activities and the interpretation of information from the senses (sight, hearing, smell, etc.). [GOC:dgh, GOC:jid]","Spef2 (3.539) Bbs4 (1.629) Bbs2 (1.603) Shank2 (1.045) Foxo3 (0.758) Fzd6 (0.542) Fancd2 (0.085) Cdh2 (0.076) Smo (-0.037) Ctnna2 (0.037)"
"k6","L3","1.599","0.000","-0.203","GO_CHROMOSOME_LOCALIZATION","M10919","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process in which a chromosome is transported to, or maintained in, a specific location. [GOC:ai]","Katnb1 (2.85) Pibf1 (2.036) Spice1 (1.459) Rmdn1 (1.015) Actr3 (-0.479) Ube2b (0.321) Rab11a (-0.291) Chmp4b (0.25) Sun1 (0.146) Hnrnpu (-0.102)"
"k6","L3","1.599","0.000","-0.365","GO_ARACHIDONIC_ACID_SECRETION","M23901","MSigDB-C5",NA,"GO:BP","Homo sapiens","The controlled release of arachidonic acid from a cell or a tissue. [GOC:ai]","Nmb (1.211) Pla2g6 (0.83) Atp5j (0.131) Pla2g3 (0.058) Pla2g1b (0.056) Anxa1 (-0.043) Proca1 (0.033) Pla2g4f (0.023) Pla2g4a (0.02) Pla2g2d (0.013)"
"k6","L3","1.599","0.001","-0.143","GO_EPITHELIAL_CELL_PROLIFERATION","M15437","MSigDB-C5",NA,"GO:BP","Homo sapiens","The multiplication or reproduction of epithelial cells, resulting in the expansion of a cell population. Epithelial cells make up the epithelium, the covering of internal and external surfaces of the body, including the lining of vessels and other small cavities. It consists of cells joined by small amounts of cementing substances. [ISBN:0721662544]","Alox5 (4.754) Ift172 (3.765) Ift57 (3.311) Ift74 (3.015) Ift80 (2.496) Apoe (2.449) Col8a1 (2.425) Intu (2.03) Ift122 (1.849) Mst1 (1.819)"
"k6","L3","1.599","0.000","-0.176","GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION","M4581","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that activates or increases the rate or extent of epithelial cell proliferation. [GOC:ai]","Mst1 (1.819) Stxbp4 (1.663) Cav2 (-1.575) Areg (-1.425) Stox1 (0.844) Jun (0.842) Bad (0.824) Med1 (0.71) Cdh13 (0.696) Hyal1 (-0.62)"
"k6","L3","1.599","0.000","-0.120","GO_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION","M16603","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that modulates the frequency, rate or extent of the phosphorylation of peptidyl-tyrosine. [GOC:ai]","Neurl1a (3.902) Srcin1 (3.856) Ptpn6 (2.728) Pibf1 (2.036) Arhgef2 (1.975) Stap1 (1.923) Cd74 (1.814) Cd24a (1.784) Socs3 (-1.613) Ppp2r5b (1.426)"
"k6","L3","1.599","0.000","-0.321","GO_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_SOUND","M14391","MSigDB-C5",NA,"GO:BP","Homo sapiens","The series of events involved in the perception of sound vibration in which the vibration is received and converted into a molecular signal. [GOC:ai]","Kit (0.278) Lhfpl5 (0.051) Adgrv1 (0.035) Strc (0.021) Chrna10 (0.018) Whrn (0.016) Pdzd7 (-0.012) Hpn (-0.004) Chrna9 (0.002) Mkks (0.001)"
"k6","L3","1.599","0.000","0.369","GO_SENSORY_PERCEPTION_OF_TEMPERATURE_STIMULUS","M10442","MSigDB-C5",NA,"GO:BP","Homo sapiens","The series of events required for an organism to receive a sensory temperature stimulus, convert it to a molecular signal, and recognize and characterize the signal. This is a neurological process. [GOC:ai]","Calca (6.336) Cxcr4 (1.899) Wdr47 (0.59) Btbd9 (0.524) Ano1 (-0.376) Nr2f6 (0.161) Adora1 (0.052) Trpm3 (-0.018) Cxcl12 (0.017) Arrb2 (0.014)"
"k6","L3","1.599","0.000","-0.167","GO_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS","M13006","MSigDB-C5",NA,"GO:BP","Homo sapiens","The series of events required for an organism to receive a sensory light stimulus, convert it to a molecular signal, and recognize and characterize the signal. This is a neurological process. [GOC:ai]","Cryba2 (3.187) Bbs7 (2.986) Arl6 (2.546) Spata7 (2.506) Eml2 (2.442) Bbs5 (2.428) Rpgr (2.397) Fam161a (2.196) Bbs9 (2.114) Bbs1 (1.663)"
"k6","L3","1.599","0.000","0.452","GO_DETECTION_OF_TEMPERATURE_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION","M15576","MSigDB-C5",NA,"GO:BP","Homo sapiens","The series of events in which a temperature stimulus is received and converted into a molecular signal as part of sensory perception. [GOC:ai, GOC:dos]","Calca (6.336) Cxcr4 (1.899) Wdr47 (0.59) Ano1 (-0.376) Nr2f6 (0.161) Adora1 (0.052) Cxcl12 (0.017) Arrb2 (0.014) Lxn (-0.01) Ephb1 (-0.009)"
"k6","L3","1.599","0.000","-0.333","GO_DETECTION_OF_LIGHT_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION","M14779","MSigDB-C5",NA,"GO:BP","Homo sapiens","The series of events in which a light stimulus is received by a cell and converted into a molecular signal as part of the sensory perception of light. [GOC:ai, GOC:dos]","Ccdc66 (0.374) Crb1 (0.028) Reep6 (-0.019) Gnat1 (-0.016) Tulp1 (-0.013) Gnat2 (0.011) Cacna1f (0.009) Rgs9bp (0.009) Cacna2d4 (-0.006) Best1 (-0.005)"
"k6","L3","1.599","0.000","0.421","GO_MICROTUBULE_SEVERING","M23935","MSigDB-C5",NA,"GO:BP","Homo sapiens","The process in which a microtubule is broken down into smaller segments. Severing enzymes remove dimers from the middle of the filament to create new ends, unlike depolymerizing kinesins that use ATP to uncap microtubules at their ends. [GOC:ai, PMID:27037673]","Katnal2 (3.815) Katnb1 (2.85) Ttll11 (0.423) Katnal1 (0.401) Ttll6 (0.209) Fignl2 (-0.044) Katna1 (0.021) Fign (-0.017) Lzts2 (-0.013) Vps4b (-0.007)"
"k6","L3","1.599","0.000","0.392","GO_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS","M13624","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that modulates the frequency, rate or extent of the proteolytic cleavage of transmembrane proteins and release of their ectodomain (extracellular domain). [GOC:ai]","Adam8 (5.84) Timp4 (5.214) Apoe (2.449) Timp3 (-0.796) Rock1 (0.172) Adam9 (-0.146) Timp2 (-0.146) Nrd1 (0.119) Il10 (0.095) Adra2a (0.065)"
"k6","L3","1.599","0.000","0.396","GO_POSITIVE_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS","M15609","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that activates or increases the frequency, rate or extent of membrane protein ectodomain peptidolysis. [GOC:ai]","Adam8 (5.84) Apoe (2.449) Adam9 (-0.146) Nrd1 (0.119) Adra2a (0.065) Gpld1 (0.05) Snx9 (0.04) Furin (0.026) Sh3d19 (0.016) Tnf (-0.016)"
"k6","L3","1.599","0.000","0.390","GO_HEPOXILIN_METABOLIC_PROCESS","M29231","MSigDB-C5",NA,"GO:BP","Homo sapiens","The chemical reactions and pathways involving hepoxilins, a class of bioactive icosanoids with roles in the regulation of cell physiology. [PMID:15123652]","Alox5 (4.754) Gstm7 (1.429) Gstp1 (1.17) Gstp2 (0.067) Alox12 (-0.022) Aloxe3 (0.014) Alox8 (0.011) Alox12b (0.009) Alox15 (-0.004) Gstm2 (-0.001)"
"k6","L3","1.599","0.000","-0.285","GO_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY","M11479","MSigDB-C5",NA,"GO:BP","Homo sapiens","The aggregation, arrangement and bonding together of a set of components to form a protein complex, mediated by chaperone molecules that do not form part of the finished complex. [GOC:ai]","Hsp90aa1 (1.12) Hsp90ab1 (0.67) Hspd1 (0.493) Hopx (-0.401) Ptges3l (0.382) Ptges3 (0.334) Cct2 (0.317) Stub1 (0.268) Hspa1a (-0.191) Bbs12 (0.137)"
"k6","L3","1.599","0.000","-0.153","GO_NUCLEAR_EXPORT","M15413","MSigDB-C5",NA,"GO:BP","Homo sapiens","The directed movement of substances out of the nucleus. [GOC:ai]","Sfn (-1.636) Rita1 (1.459) Mdm2 (1.295) Ddx19b (1.123) Gas6 (-1.083) Nup62cl (1.022) Srsf7 (-0.993) Fip1l1 (0.969) U2af1l4 (-0.918) Atxn1 (0.833)"
"k6","L3","1.599","0.000","-0.124","GO_NUCLEAR_TRANSPORT","M12055","MSigDB-C5",NA,"GO:BP","Homo sapiens","The directed movement of substances into, out of, or within the nucleus. [GOC:ai]","Rab23 (3.18) Pkig (2.62) Ankrd54 (1.679) Sfn (-1.636) Cited1 (1.599) Rita1 (1.459) Mdm2 (1.295) Dmap1 (1.178) Appl2 (1.148) Ddx19b (1.123)"
"k6","L3","1.599","0.000","-0.160","GO_CARTILAGE_DEVELOPMENT","M10512","MSigDB-C5",NA,"GO:BP","Homo sapiens","The process whose specific outcome is the progression of a cartilage element over time, from its formation to the mature structure. Cartilage elements are skeletal elements that consist of connective tissue dominated by extracellular matrix containing collagen type II and large amounts of proteoglycan, particularly chondroitin sulfate. [GOC:cjm, PMID:23251424]","Wnt11 (5.672) Ctsk (4.341) Ift80 (2.496) Bbs2 (1.603) Poc1a (1.567) Smad5 (1.426) Chil1 (1.391) Col27a1 (1.32) Rara (1.198) Srf (1.114)"
